epoch,train_loss,train_acc,test_loss,test_acc,nc1,nc2,nc3,nc4
1,1.619134922683239,0.24315,1.575831303536892,0.2699166666666667,0.0,0.0,0.0,0.0
2,1.5776596629023552,0.26686666666666664,1.5839215706586838,0.25876666666666664,0.0,0.0,0.0,0.0
3,1.5727019019722939,0.2734666666666667,1.5659110678434371,0.2845,0.0,0.0,0.0,0.0
4,1.5679193395376205,0.2805166666666667,1.566391841173172,0.28305,0.0,0.0,0.0,0.0
5,1.5649919033050537,0.2828833333333333,1.567706969857216,0.27675,0.0,0.0,0.0,0.0
6,1.5596284409165382,0.2887166666666667,1.563968762397766,0.2880333333333333,0.0,0.0,0.0,0.0
7,1.5547143738269806,0.2932166666666667,1.5725299657583236,0.2744333333333333,0.0,0.0,0.0,0.0
8,1.5499319974184036,0.2984833333333333,1.5539537618756294,0.29665,0.0,0.0,0.0,0.0
9,1.5445330193042754,0.3039,1.5491609466075897,0.298,0.0,0.0,0.0,0.0
10,1.5386183580160142,0.3083166666666667,1.5365906056761742,0.30871666666666664,22.248483657836914,0.3633938431739807,0.14264200627803802,0.5949333333333333
11,1.530764930486679,0.31711666666666666,1.5493860508799553,0.30315,0.0,0.0,0.0,0.0
12,1.523046375632286,0.3220166666666667,1.5558861602544785,0.30761666666666665,0.0,0.0,0.0,0.0
13,1.5148407591581345,0.33221666666666666,1.518529241681099,0.3227833333333333,0.0,0.0,0.0,0.0
14,1.508248562693596,0.33668333333333333,1.5161170890927316,0.33061666666666667,0.0,0.0,0.0,0.0
15,1.502190640091896,0.33995,1.511080814242363,0.3439833333333333,0.0,0.0,0.0,0.0
16,1.492154205262661,0.34845,1.4848698807954788,0.35306666666666664,0.0,0.0,0.0,0.0
17,1.485534165561199,0.35563333333333336,1.4900559101700783,0.35165,0.0,0.0,0.0,0.0
18,1.4770144592523575,0.3594833333333333,1.7272122385501862,0.31653333333333333,0.0,0.0,0.0,0.0
19,1.4677329862713813,0.3665333333333333,1.5441941820383072,0.3264,0.0,0.0,0.0,0.0
20,1.4586504887938498,0.37495,1.5020892072319985,0.36343333333333333,11.57304573059082,0.4213145673274994,0.1331576257944107,0.73365
21,1.450819291651249,0.37898333333333334,1.4592526364326477,0.36928333333333335,0.0,0.0,0.0,0.0
22,1.4440049920082092,0.38415,1.4610239518284798,0.3821833333333333,0.0,0.0,0.0,0.0
23,1.432447848379612,0.39085,1.5261956318616867,0.35341666666666666,0.0,0.0,0.0,0.0
24,1.4251899394989014,0.39513333333333334,1.6694470848441123,0.32421666666666665,0.0,0.0,0.0,0.0
25,1.417998110294342,0.40008333333333335,1.4457208786606788,0.3767,0.0,0.0,0.0,0.0
26,1.40412720566988,0.40963333333333335,1.426747095823288,0.41173333333333334,0.0,0.0,0.0,0.0
27,1.3963509551286697,0.4158833333333333,1.4041804683208465,0.4080666666666667,0.0,0.0,0.0,0.0
28,1.3869769678115844,0.4202166666666667,1.383505035161972,0.4202,0.0,0.0,0.0,0.0
29,1.3786624146699906,0.42925,1.4088978476524352,0.4141666666666667,0.0,0.0,0.0,0.0
30,1.3672218252420425,0.4320833333333333,1.348315966427326,0.4401333333333333,5.363513469696045,0.22604906558990479,0.0787670761346817,0.7279666666666667
31,1.3595423406362535,0.4389166666666667,1.605583594739437,0.37011666666666665,0.0,0.0,0.0,0.0
32,1.3486367030143738,0.44365,1.33635376983881,0.44876666666666665,0.0,0.0,0.0,0.0
33,1.3397018094062805,0.44781666666666664,1.3338715237379075,0.453,0.0,0.0,0.0,0.0
34,1.3258821481466294,0.45736666666666664,1.4267695088386536,0.42311666666666664,0.0,0.0,0.0,0.0
35,1.3191428688764573,0.46181666666666665,1.3040319232344628,0.46876666666666666,0.0,0.0,0.0,0.0
36,1.3072050191164017,0.46658333333333335,1.419572050154209,0.4259,0.0,0.0,0.0,0.0
37,1.2981656740307808,0.47295,1.3396141535043717,0.44333333333333336,0.0,0.0,0.0,0.0
38,1.2844356598258018,0.47918333333333335,1.2790552656948566,0.4876333333333333,0.0,0.0,0.0,0.0
39,1.2724072528481483,0.48411666666666664,1.250085194349289,0.4984,0.0,0.0,0.0,0.0
40,1.2661679790616036,0.4865,1.3007751548290252,0.47678333333333334,4.518864631652832,0.2665275037288666,0.1023586317896843,0.6566
41,1.2506468072533607,0.4960833333333333,1.3426336250305175,0.4817166666666667,0.0,0.0,0.0,0.0
42,1.242500953167677,0.5006,1.4091843888759612,0.44005,0.0,0.0,0.0,0.0
43,1.2319113872647285,0.5066666666666667,1.4850709460377693,0.42728333333333335,0.0,0.0,0.0,0.0
44,1.2242307768166065,0.5079,1.2470317209362984,0.50315,0.0,0.0,0.0,0.0
45,1.2143334696888923,0.5146833333333334,1.2555690216422082,0.49835,0.0,0.0,0.0,0.0
46,1.2010194691419602,0.5206833333333334,1.1334780432283877,0.5644833333333333,0.0,0.0,0.0,0.0
47,1.191827776968479,0.5240833333333333,1.0845656527876855,0.5855,0.0,0.0,0.0,0.0
48,1.1824091683924198,0.5300666666666667,1.133333778321743,0.5507666666666666,0.0,0.0,0.0,0.0
49,1.1727220875918865,0.53485,1.0904164164662362,0.58195,0.0,0.0,0.0,0.0
50,1.165752041578293,0.5394666666666666,1.086473562091589,0.5952333333333333,2.757270574569702,0.13321086764335632,0.050731003284454346,0.75755
51,1.1567455834448337,0.5437833333333333,1.0510689738988876,0.5935166666666667,0.0,0.0,0.0,0.0
52,1.1487783863544465,0.5464833333333333,1.002800792634487,0.6228166666666667,0.0,0.0,0.0,0.0
53,1.1393609798550606,0.5509333333333334,1.0523934428393842,0.5997833333333333,0.0,0.0,0.0,0.0
54,1.1315337223112583,0.5509,1.2767612332999707,0.48196666666666665,0.0,0.0,0.0,0.0
55,1.1251974925398827,0.5582666666666667,1.058896749973297,0.5858333333333333,0.0,0.0,0.0,0.0
56,1.1189882426261901,0.55885,1.2540716732442379,0.47381666666666666,0.0,0.0,0.0,0.0
57,1.1117181251645087,0.5616333333333333,1.113091183334589,0.5439333333333334,0.0,0.0,0.0,0.0
58,1.1041247454881669,0.5657666666666666,1.0176030737161637,0.6098666666666667,0.0,0.0,0.0,0.0
59,1.0990747084617616,0.56725,1.1328746579289437,0.5577666666666666,0.0,0.0,0.0,0.0
60,1.0964217108488084,0.5677666666666666,1.2638646008074284,0.5032666666666666,2.2066400051116943,0.15810570120811462,0.0531952865421772,0.61655
61,1.0904997889101504,0.5706666666666667,1.1283929183483123,0.5480666666666667,0.0,0.0,0.0,0.0
62,1.0852140703201294,0.5758166666666666,1.072509093105793,0.575,0.0,0.0,0.0,0.0
63,1.084782869398594,0.5747666666666666,1.0456286180317402,0.5974333333333334,0.0,0.0,0.0,0.0
64,1.072097976475954,0.5818,0.9939788505136967,0.6172166666666666,0.0,0.0,0.0,0.0
65,1.076012112647295,0.57865,1.1704328543543816,0.5634833333333333,0.0,0.0,0.0,0.0
66,1.0729732990264893,0.5805666666666667,0.9997088633179665,0.6185666666666667,0.0,0.0,0.0,0.0
67,1.0674158127307891,0.5854333333333334,1.1361050660312175,0.5533666666666667,0.0,0.0,0.0,0.0
68,1.0649135029017924,0.5835,1.0923164088726043,0.5811,0.0,0.0,0.0,0.0
69,1.0647344855368137,0.58425,1.0183389332592487,0.6112,0.0,0.0,0.0,0.0
70,1.0596822994053363,0.5831166666666666,0.906743976354599,0.6685666666666666,1.6546213626861572,0.13255752623081207,0.03990083932876587,0.8706166666666667
71,1.055755619496107,0.5886166666666667,1.0052617591917514,0.6102166666666666,0.0,0.0,0.0,0.0
72,1.0497474149763584,0.5901833333333333,1.2139694432914256,0.49935,0.0,0.0,0.0,0.0
73,1.0506289536058904,0.5881166666666666,0.9309950617551803,0.6444833333333333,0.0,0.0,0.0,0.0
74,1.045022205710411,0.5917,1.0122587060928345,0.6136833333333334,0.0,0.0,0.0,0.0
75,1.0424936465919017,0.5916,0.8841522611379623,0.6671,0.0,0.0,0.0,0.0
76,1.039100100338459,0.59685,1.022418475985527,0.6052833333333333,0.0,0.0,0.0,0.0
77,1.0362353297173976,0.5967166666666667,0.9453879160284996,0.64985,0.0,0.0,0.0,0.0
78,1.0379315997064114,0.5965833333333334,0.9093231387734413,0.6642,0.0,0.0,0.0,0.0
79,1.0366790291666985,0.5960166666666666,0.9392163948714733,0.6443833333333333,0.0,0.0,0.0,0.0
80,1.0359569177031518,0.5964,0.9825006602406502,0.627,1.6951639652252197,0.08668944239616394,0.04620558023452759,0.7557166666666667
81,1.0285000670850277,0.5994666666666667,0.9914102087020874,0.6297166666666667,0.0,0.0,0.0,0.0
82,1.0297928080558776,0.6009666666666666,1.0052365810275077,0.6131166666666666,0.0,0.0,0.0,0.0
83,1.0223866446912289,0.6028333333333333,0.979826886177063,0.62345,0.0,0.0,0.0,0.0
84,1.0243670068383217,0.6015666666666667,1.0074472417235374,0.6138833333333333,0.0,0.0,0.0,0.0
85,1.0222024937272072,0.60155,0.941145015180111,0.6413833333333333,0.0,0.0,0.0,0.0
86,1.0199305441081523,0.6039166666666667,1.0291828190088272,0.6046333333333334,0.0,0.0,0.0,0.0
87,1.0200812653005122,0.6031,1.1291609056293965,0.5743666666666667,0.0,0.0,0.0,0.0
88,1.0148945621848107,0.6067833333333333,1.0019077216982841,0.6161333333333333,0.0,0.0,0.0,0.0
89,1.0153167133629322,0.6053666666666667,1.163481276333332,0.5454,0.0,0.0,0.0,0.0
90,1.0156382654905318,0.6045166666666667,1.0093997992575168,0.6104666666666667,1.6240894794464111,0.12927855551242828,0.03816552087664604,0.7110666666666666
91,1.0129083241522312,0.6086666666666667,0.9083800736367702,0.6662833333333333,0.0,0.0,0.0,0.0
92,1.0074120368361472,0.6106333333333334,0.8778923941254616,0.6747,0.0,0.0,0.0,0.0
93,1.0125968675613404,0.6052333333333333,1.475627669930458,0.4529666666666667,0.0,0.0,0.0,0.0
94,1.004051509797573,0.6129833333333333,0.8849464397132397,0.6744666666666667,0.0,0.0,0.0,0.0
95,1.0108880493342876,0.60785,1.0869256643354892,0.5724,0.0,0.0,0.0,0.0
96,1.0068353643715382,0.61005,1.0938391719162464,0.5810166666666666,0.0,0.0,0.0,0.0
97,1.0050339888334274,0.6105333333333334,1.1631408987939358,0.5610333333333334,0.0,0.0,0.0,0.0
98,1.0057364734709262,0.60845,1.26209187489748,0.49601666666666666,0.0,0.0,0.0,0.0
99,1.004530494660139,0.6112666666666666,1.2086014620363712,0.5298333333333334,0.0,0.0,0.0,0.0
100,1.0034239509701728,0.6080833333333333,0.8572808542847633,0.6776,1.5597901344299316,0.13861754536628723,0.036483585834503174,0.8118333333333333
